fixed_asym_D=0.1 mm/w,fixed_sym_D=0.1 mm/w
13248.28452140955,19068.604062308113
13188.268840765935,18956.654778041604
13128.731314080744,18845.49441429738
13069.668498000923,18735.117694351517
13011.076974230626,18625.51936810656
12952.95334940183,18516.694212146616
12895.294254944964,18408.637029787016
12838.096346959468,18301.342651118706
12781.35630608434,18194.805933047515
12725.070837368708,18089.021759328436
12669.236670142383,17983.985040595064
12613.8505578865,17879.690714384324
12558.909278104136,17776.133745156625
12504.409632191058,17673.30912431156
12450.34844530651,17571.21187019929
12396.722566244112,17469.837028127728
12343.528867302855,17369.179670365622
12290.76424415823,17269.23489614171
12238.42561573346,17169.997831639976
12186.509924070926,17071.463629991216
12135.014134203704,16973.627471260923
12083.935234027307,16876.484562433674
12033.270234171596,16780.030137394075
11983.016167872876,16684.25945690438
11933.170090846215,16589.16780857888
11883.729081157988,16494.750506855173
11834.690239098603,16401.002892962348
11786.05068705552,16307.920334886263
11737.80756938648,16215.49822733193
11689.958052293015,16123.731991683124
11642.499323694212,16032.617075959299
11595.428593100743,15942.148954769882
11548.743091489228,15852.323129266038
11502.440071176818,15763.135127089967
11456.516805696165,15674.580502321822
11410.970589670636,15586.654835424313
11365.79873868988,15499.35373318508
11320.998589185729,15412.672828656883
11276.567498308405,15326.6077810957
11232.502843803097,15241.154275896784
11188.80202388688,15156.308024528762
11145.462457126005,15072.064764465806
11102.481582313503,14988.420259117975
11059.856858347255,14905.370297759766
11017.585764108337,14822.910695456934
10975.66579833981,14741.037292991648
10934.094479525907,14659.745956786022
10892.869345771573,14579.032578824099
10851.987954682443,14498.89307657231
10811.447883245226,14419.323392898497
10771.246727708478,14340.31949598951
10731.382103463826,14261.877379267462
10691.851644927598,14183.993061304664
10652.653005422884,14106.662585737304
10613.783857062042,14029.88202117791
10575.241890629632,13953.64746112663
10537.024815465797,13877.955023881394
10499.13035935009,13802.800852446979
10461.55626838578,13728.181114443038
10424.30030688456,13654.092002011108
10387.360257251776,13580.52973172067
10350.733919872082,13507.490544474256
10314.41911299558,13434.97070541169
10278.413672624423,13362.96650381345
10242.715452399916,13291.474253003222
10207.322323490058,13220.490290249669
10172.232174477607,13150.010976667441
10137.442911248618,13080.03269711747
10102.95245688144,13010.551860106576
10068.758751536268,12941.564897686412
10034.859752345126,12873.068265351796
10001.253433302389,12805.05844193843
9967.937785155786,12737.531929520064
9934.910815297926,12670.485253305114
9902.1705476583,12603.914961532773
9869.71502259582,12537.817625368629
9837.542296791851,12472.189838799834
9805.65044314376,12407.028218529833
9774.037550658986,12342.329403872687
9742.701724349614,12278.090056647008
9711.641085127476,12214.306861069539
9680.853769699776,12150.976523648393
9650.337930465232,12088.095773075975
9620.091735410728,12025.661360121616
9590.11336800852,11963.670057523925
9560.40102711395,11902.118659882904
9530.952926863689,11841.00398355182
9501.767296574506,11780.32286652887
9472.842380642593,11720.072168348654
9444.17643844338,11660.248769973477
9415.767744231922,11600.849573684492
9387.614587043792,11541.871502972712
9359.715270596527,11483.311502429891
9332.068113191604,11425.166537639318
9304.67144761694,11367.43359506651
9277.52362104996,11310.109681949849
9250.622994961162,11253.191826191149
9223.967945018265,11196.6770762462
9197.556860990846,11140.562501015278
9171.38814665557,11084.845189733645
9145.460219701918,11029.522251862061
9119.77151163847,10974.590816977303
9094.320467699736,10920.048034662728
9069.105546753524,10865.891074398876
9044.12522120883,10812.117125454124
9019.377976924296,10758.723396775422
8994.862313117203,10705.707116879097
8970.576742272982,10653.065533741768
8946.519790055301,10600.79591469135
8922.689995216666,10548.895546298185
8899.085909509571,10497.361734266291
8875.706097598197,10446.19180332476
8852.549136970634,10395.383097119297
8829.61361785166,10344.932978103914
8806.898143116048,10294.838827432806
8784.401328202412,10245.098044852386
8762.1218010276,10195.708048593518
8740.058201901624,10146.666275263946
8718.20918344311,10097.970179740916
8696.573410495312,10049.61723506403
8675.149560042639,10001.604932328299
8653.936321127732,9953.930780577444
8632.932394769068,9906.592306697423
8612.1364938791,9859.587055310203
8591.54734318293,9812.912588667788
8571.163679137522,9766.566486546506
8550.984249851424,9720.546346141555
8531.007815005049,9674.84978196183
8511.233145771463,9629.474425725024
8491.659024737713,9584.417926253016
8472.28424582668,9539.677949367553
8453.107614219454,9495.252177786228
8434.127946278239,9451.138311018754
8415.344069469778,9407.334065263565
8396.75482228931,9363.837173304715
8378.359054185024,9320.645384409105
8360.155625483072,9277.756464224029
8342.14340731306,9235.168194675063
8324.321281534087,9192.878373864274
8306.68814066128,9150.884815968775
8289.242887792856,9109.18535113963
8271.984436537696,9067.777825401094
8254.91171094342,9026.66010055022
8238.023645424986,8985.830054056813
8221.319184693792,8945.285578963749
8204.797283687278,8905.024583787661
8188.4569074990495,8865.044992419987
8172.29703130949,8825.344744028394
8156.316640316884,8785.921792958577
8140.514729669037,8746.774108636439
8124.890304395398,8707.899675470646
8109.442379339674,8669.296492755575
8094.169979092945,8630.962574574649
8079.072137927273,8592.895949704052
8064.147899729794,8555.094661516854
