H_i=0.0,H_i=10.0,H_i=50.0,H_i=100.0,H_i=1000.0
2.4131777082740227,2.498375941161336,2.857003458199707,3.346746215624488,20.278779538925132
2.420640434144943,2.508123078403424,2.8768464500099573,3.3814612305404497,20.72920303205373
2.42784451857535,2.5176255568132087,2.896532974997498,3.416206668659078,21.11642122337826
2.434798847788595,2.5268915627460347,2.91606866449386,3.4509854170220127,21.425009767470943
2.441512111338277,2.535929098019177,2.9354589858085074,3.4858001251970125,21.637807894606826
2.447992807397016,2.544745985640695,2.9547092490162883,3.5206532082232878,21.7362717938821
2.454249247831316,2.5533498752990167,2.97382461341536,3.5555468489071647,21.701157593506082
2.4602895630750945,2.561748248626551,2.9928100936708293,3.5904829994717544,21.513636772822252
2.4661217068135657,2.5699484242497,3.0116705656582434,3.625463382562192,21.15692500291806
2.4717534604883613,2.5779575626368345,3.030410772020033,3.660489491605997,20.61843802411745
2.477192437634064,2.585782670755024,3.0490353274470645,3.69556259052611,19.892357566116704
2.482446088055616,2.5934306065456054,3.067548723696541,3.730683712802199,18.982293404088253
2.4875217018554547,2.600908083228023,3.08595533435666,3.7658536598739416,17.903496270018827
2.4924264133186504,2.6082216734407657,3.1042594193676365,3.80107299887809,16.68389567166191
2.4971672046637625,2.6153778132276693,3.1224651293079466,3.836342059709264,15.363239892627627
2.501750909666661,2.6223828058773297,3.140576509453945,3.871660931392619,13.989928815258132
2.506184217164078,2.6292428256228924,3.1585975036203373,3.907029457754704,12.615768031362482
2.510473674443225,2.6359639212090302,3.1765319577883377,3.9424472323770696,11.289643390869669
2.514625690523437,2.6425520193325114,3.1943836235277616,3.977913592815426,10.05164919695122
2.5186465393354003,2.64901292796236,3.21215616121869,4.01342761406544,8.929159671832094
2.5225423628032013,2.6553523395452587,3.2298531430778152,4.048988101254578,7.935665662057332
2.5263191738341044,2.661575834101501,3.24747805599402,4.0845935815377485,7.072236727141096
2.529982859220662,2.6676888822164755,3.2650343041772523,4.120242295172929,6.330701152868955
2.533539182459492,2.6736968479323857,3.2825252116242343,4.155932185751392,5.697373901099175
2.536993786490777,2.6796049915446143,3.299954024404093,4.191660889555706,5.15638017395129
2.540352196362329,2.685418472306889,3.317323912766506,4.227425724017292,4.692070240820188
2.5436198218217863,2.6911423510491623,3.334637973074513,4.263223675244027,4.290441505410873
2.546801959840335,2.696781592711892,3.3518992295637102,4.29905138458724,3.9397431853267517
2.54990379707114,2.702341068800175,3.369110635929082,4.334905134216388,3.630530806527674
2.5529304122454537,2.707825559761009,3.386275076740319,4.370780831668876,3.3554189871817863
2.555886778509225,2.713239757286748,3.4033953686860454,4.406673993341795,3.1087147841058016
2.558777765702853,2.718588266547637,3.4204742616469503,4.442579726891937,2.88604286095262
2.561608142586563,2.7238756083561464,3.437514439597421,4.478492712510267,2.6840177503835956
2.564382579013747,2.729106221265656,3.4545185213348573,4.514407183037181,2.4999819468953173
2.5671056480544645,2.7342844636058903,3.4714890610354403,4.55031690288539,2.3318084682591733
2.5697818280711706,2.73941461545736,3.488428548634725,4.586215145738159,2.1777577108794604
2.572415504748606,2.744500880566914,3.5053394100310222,4.622094670992057,2.0363762167031663
2.575010973079676,2.74954738820639,3.5222240071091204,4.657947698915272,1.9064260081608284
2.577572439309026,2.754558194976212,3.539084637581514,4.693765884495093,1.7868353784866953
2.5801040228359127,2.7595372865556658,3.555923534643872,4.729540289951444,1.6766643681540006
2.582609758077882,2.764488579401464,3.572742866441089,4.765261355897319,1.5750801524201
2.5850935962966504,2.7694159223961043,3.589544735339847,4.800918871131954,1.481339088031658
2.587559407387513,2.7743230984474168,3.606331177003209,4.836501941058473,1.3947732547357359
2.590010981633501,2.7792138260405816,3.6231041592623376,4.871998954724753,1.314780069695235
2.592452031425437,2.784091760743816,3.6398655807800417,4.907397550494604,1.240814044538697
2.5948861929489504,2.788960496668812,3.656617269500403,4.942684580365962,1.1723800740418806
2.597317027839452,2.7938235678869296,3.673360980878356,4.977846072964055,1.1090278506446516
2.599748024805976,2.798684449802049,3.690098395882636,5.012867195250361,1.0503471306047207
2.602182601224746,2.8035465604808865,3.706831118765131,5.047732213002962,0.9959636624019983
2.604624104703241,2.8084132619415145,3.723560674589211,5.08242445014067,0.9455356432836017
2.607075814615484,2.8132878614007217,3.7402885065092377,5.116926246982332,0.8987506064584629
2.609540943609212,2.818173612480765,3.7570159727930017,5.151218917554124,0.855322666200256
2.612022639085513,2.823073716375992,3.773744343578464,5.18528270608168,0.8149900652215587
2.614523984651486,2.8279913229797216,3.790474797355744,5.219096742830684,0.7775129807788412
2.617048001546391,2.832929531971696,3.8072084171649294,5.252638999489358,0.742671554720907
2.619597650041738,2.8378913938663244,3.8239461864998825,5.285886244319214,0.7102641191672835
2.622175830815673,2.8428799110218788,3.8406889849078576,5.318813997336667,0.6801055943909865
2.624785386302007,2.8478980386106967,3.857437583274399,5.351396485827871,0.6520260392422397
2.627429102014146,2.8529486855503894,3.874192638782648,5.383606600542399,0.6258693373977938
2.630109707844172,2.858034715395956,3.8909546895358873,5.415415852958353,0.6014920050695529
2.6328298793372404,2.863158947192633,3.907724148831888,5.446794334062091,0.5787621077074179
2.635592238941437,2.8683241562892348,3.924501299077357,5.477710675140034,0.5575582747925065
2.638399357233179,2.873533075111624,3.941286285330615,5.508132011137767,0.53776880311635
2.641253754118212,2.878788393895922,3.9580791084604647,5.538023947202709,0.5192908400366358
2.644157900008191,2.8840927613809457,3.9748796179091137,5.567350529090671,0.502029639133144
2.647114216972817,2.889448785459276,3.991687504046986,5.596074218183153,0.4858978814906794
2.6501250798674247,2.894859033786295,4.00850229010729,5.624155871930652,0.47081505653329153
2.6531928174358983,2.900326034346435,4.025323323688325,5.651554730606753,0.4567068969445349
2.656319713388742,2.905852275975776,4.0421497678117255,5.678228411327332,0.4435048627464029
2.659508007456082,2.91144020884006,4.058980591525137,5.704132910357608,0.4311456700862071
2.662759896415339,2.917092244867088,4.075814560038264,5.729222614795483,0.41957086070509836
2.666077535093266,2.922810758132368,4.092650224381765,5.753450324780891,0.40872640844136504
2.669463037342002,2.9285980851967888,4.109485910579191,5.776767287435632,0.39856235946201135
2.6729184769887464,2.934456525394985,4.126319708323001,5.799123243783968,0.3890325032222656
2.676445888758616,2.9403883410729814,4.143149459146736,5.820466489938456,0.3800940714286553
2.680047269170194,2.9463957577735607,4.159972744086672,5.8407439538549815,0.37170746253052966
2.683724577403252,2.9524809643677306,4.176786870827704,5.85990128896239,0.3638359894903366
2.687479736138049,2.958646113130524,4.193588860329903,5.877882985951834,0.3564456487870741
2.691314632365601,2.96489331975927,4.210375432934142,5.894632503965074,0.34950490879233187
2.6952311181682256,2.9712246633323494,4.2271429939474015,5.910092422345369,0.3429845158261238
2.699231011469651,2.977642186206327,4.2438876187108985,5.924204614005099,0.33685731635198235
2.7033160967539054,2.9841478938492334,4.260605037157061,5.936910441316749,0.33109809390903555
2.7074881257521537,2.9907437546076334,4.277290617864595,5.9481509752442765,0.32568341950435753
2.7117488180966047,2.9974316994049968,4.2939393516245,5.957867238196643,0.3205915143029666
2.716099861940542,3.0042136213687405,4.310545834533955,5.966000470801244,0.31580212355652115
2.720542914543481,3.011091375383184,4.32710425063944,5.972492422459944,0.31129640080599913
2.7250796028203994,3.018066777565505,4.343608354155459,5.977285665163164,0.30705680147931425
2.7297115238539167,3.025141604661651,4.360051451290675,5.980323929598288,0.3030669850827144
2.734440245368244,3.032317593358987,4.376426381719279,5.981552462099425,0.2993117252556415
2.7392673061636548,3.039596439512344,4.392725499741975,5.980918400450316,0.2957768270231501
2.744194216510168,3.0469797972799246,4.408940655188133,5.978371165977205,0.2924490506385818
2.749222458499045,3.0544692781654126,4.425063174118401,5.973862868762812,0.2893160414624948
2.754353486350665,3.0620664499624213,4.441083839395479,5.967348722187873,0.28636626537235316
2.759588726677219,3.069772835597281,4.456992871199812,5.9587874623779,0.28358894924161016
2.7649295786986428,3.0775899118659766,4.472779907576623,5.948141767517575,0.28097402606699057
2.770377414410075,3.0855191080608635,4.488433985111116,5.9353786714142185,0.2785120843593371
2.775933578699082,3.093561804482642,4.503943519839644,5.920469965168102,0.2761943214466762
2.781599389410788,3.1017193308328515,4.519296288516341,5.903392580366395,0.27401250036846714
2.787376137358951,3.109992964481989,4.534479410366959,5.884128946885565,0.2719589100676062
2.793265086280971,3.118383928608168,4.549479329474528,5.862667318190989,0.2700263286119076
2.799267472734667,3.1268933902010265,4.564281797954829,5.839002056988325,0.2682079891996936
2.8053845059346054,3.1355224579254584,4.578871860093504,5.813133874232446,0.26649754872501313
2.8116173675256446,3.1442721798394824,4.593233837630856,5.785070014856383,0.2648890586970433
2.8179672112912457,3.1531435409604507,4.607351316394822,5.754824384159115,0.26337693832558656
2.8244351627940114,3.162137460673569,4.621207134497232,5.722417609594557,0.2619559496004089
2.8310223189457853,3.171254789976545,4.634783372322995,5.68787703373344,0.2606211742066071
2.8377297475045364,3.180496308553985,4.6480613445562,5.651236635413932,0.2593679921313733
2.844558486495137,3.1898627216750275,4.661021594501016,5.612536877533837,0.25819206182955784
2.8515095435510127,3.199354656907485,4.673643890968508,5.571824481534173,0.2570893018264158
2.858583895173524,3.208972660641666,4.685907228012682,5.529152130336827,0.25605587364595733
2.865782485905806,3.2187171944168727,4.697789827810102,5.484578103273999,0.2550881659624907
2.873106227417669,3.22858863104345,4.709269146986705,5.438165848321986,0.25418277988132393
2.8805559974980133,3.238587250513148,4.720321886702794,5.389983498658486,0.2533365152622546
2.888132638951081,3.2487132356904587,4.730924006812054,5.340103342129989,0.25254635800647957
2.895836958392747,3.258966667777518,4.741050744412498,5.288601253573966,0.25180946823396944
2.903669724942856,3.269347521545098,4.750676637105898,5.235556101024031,0.2511231692842159
2.9116316688095374,3.2798556603221964,4.759775551277122,5.181049137578505,0.25048493747863215
2.9197234797612164,3.2904908307367373,4.768320715695333,5.125163391089909,0.2498923925878029
2.927945805481942,3.301252657199918,4.776284760724669,5.067983063806774,0.249343288951288
2.936299249805467,3.312140636126832,4.783639763412364,5.009592953660252,0.24883550720181136
2.944784370823397,3.323154129886106,4.790357298696835,4.950077908046505,0.2483670465494541
2.9534016788625457,3.3342923604714603,4.796408496946465,4.88952231974227,0.2479360175849416
2.962151634326505,3.3455544028883213,4.801764108001502,4.828009673054585,0.24754063556430095
2.971034645396296,3.3569391782489024,4.806394571846071,4.7656221465126105,0.2471792141400883
2.980051065584789,3.36844544656951,4.810270095984797,4.702440276438836,0.24685015950706993
2.989201191139494,3.38007179926426,4.813360739538676,4.638542683676419,0.24655196493270734
2.9984852582881265,3.39181665132988,4.815636504007707,4.574005863690229,0.24628320564506137
3.007903440321276,3.403678233216884,4.8170674305736325,4.508904038290558,0.24604253405281354
3.0174558445063417,3.415654582383059,4.8176237037352445,4.44330906543276,0.24582867527401747
3.027142508826811,3.427743534526036,4.817275760981766,4.377290401993792,0.24564042295195437
3.0369633985408377,3.4399427144925845,4.81599440811759,4.310915113172777,0.24547663533808842
3.0469184025529907,3.4522495268633344,4.813750939755232,4.244247921244511,0.2453362316236094
3.0570073295929614,3.4646611462127708,4.810517264394055,4.177351285829851,0.24521818850242477
3.067229904194964,3.477174507045674,4.806266033401751,4.11028550763377,0.24512153694972888
3.077585762471509,3.489786293412645,4.800970773115486,4.043108847721002,0.2450453592014447
3.088074447675224,3.5024929282089827,4.794606019182192,3.9758776548159616,0.2449887859209084
3.0986954055423683,3.515290562163018,4.7871474521649,3.908646493780751,0.24495099354015987
3.1094479794117773,3.528175062522004,4.778572033356763,3.8414682692874846,0.24493120176411837
3.120331405112948,3.541142001445879,4.768858139669037,3.774394339699152,0.24492867122676615
3.131344805617158,3.55418664412168,4.757985696396394,3.7074746172469295,0.24494270128924447
3.142487185445594,3.567303936613995,4.7459363066151,3.640757651684591,0.24497262797048708
3.15375742482865,3.5804884934698213,4.732693375939298,3.574290695661659,0.2450178220016817
3.165154273610799,3.593734585099281,4.718242231350056,3.508119751044146,0.2450776869964661
3.1766763448956925,3.6070361249571423,4.702570232823031,3.4422895962919657,0.24515165772933523
3.1883221084265125,3.6203866565537344,4.685666876514905,3.376843795753098,0.2452391985152618
3.20008988369696,3.633779340327887,4.667523888327271,3.311824692343227,0.24533980168402075
3.2119778327887603,3.647206940418753,4.648135306749635,3.247273385542233,0.24545298614315936
3.2239839529321137,3.660661811377992,4.627497553990399,3.183229696959514,0.24557829602397202
3.2361060687861163,3.674135884868638,4.605609494534805,3.1197321259087327,0.24571529940522724
3.2483418244369364,3.687620656402196,4.582472480420162,3.056817797503942,0.24586358710975198
3.2606886751123207,3.701107172170949,4.558090382688285,2.994522405760456,0.24602277156931177
3.273143878611937,3.7145860160382953,4.532469608659611,2.932880154074164,0.24619248575353408
3.2857044864540987,3.728047296755941,4.505619104868662,2.8719236952809784,0.24637238215890764
3.2983673347405755,3.741480635483181,4.477550345701594,2.811684073281512,0.24656213185415735
3.3111290347424926,3.754875153690033,4.448277307978347,2.7521906679710795,0.2467614235785404
3.3239859632117463,3.768219461532853,4.417816431918798,2.6934711449554656,0.2469699628898385
3.3369342524239665,3.781501646798053,4.386186569118912,2.6355514112702574,0.24718747135903435
3.349969779960785,3.7947092645167193,4.35340891833364,2.578455578064865,0.24741368580885803
3.363088158241106,3.8078293273601993,4.319506950013454,2.5222059309686182,0.24764835759357323
3.3762847238131566,3.8208482969340487,4.284506320666396,2.466822908630237,0.2478912519175442
3.389554526421401,3.83375207609504,4.248434778214079,2.4123250897166617,0.24814214719028363
3.4028923178648767,3.84652600242313,4.2113220595755,2.358729188474338,0.24840083441583005
3.4162925406662152,3.8591548429873215,4.173199781745692,2.306050058796069,0.2486671166144408
3.4297493165735298,3.871622790551081,4.134101327636912,2.2543007065992446,0.24894080827471554
3.4432564349204786,3.8839134613693127,4.094061727919508,2.203492310205689,0.24922173483438506
3.4568073408731976,3.896009894734745,4.05311754004008,2.153634248318244,0.24950973218811134
3.470395123596399,3.907894554436694,4.011306725509638,2.1047341351130417,0.2498046462207491
3.484012504374783,3.9195493322995865,3.968668526448483,2.0567978619075373,0.2501063323646161
3.497651824730008,3.930955553971979,3.925243342252616,2.009829644821085,0.25041465517940986
3.5113050345777905,3.942093987139097,3.881072607114288,1.9638320778155551,0.2507294879534927
3.524963680474318,3.9529448523328514,3.836198668992439,1.918806190486517,0.2510507123253464
3.5386188940059284,3.9634878365127326,3.7906646704931433,1.8747515099694203,0.25137821792407106
3.552261380381103,3.97370210958873,3.7445144319908015,1.831666126328532,0.2517119020278709
3.565881407289046,3.9835663440532736,3.6977923372027512,1.7895467608077782,0.25205166923953554
3.5794687940946104,3.99305873788295,3.6505432213267177,1.7483888363409237,0.2523974311779833
3.5930129014449523,4.00215704086221,3.6028122617654006,1.708186549742475,0.25274910618499136
3.606502621369105,4.010838584470292,3.5546448713970573,1.668932945029323,0.2531066190462882
3.6199263679575577,4.019080315458915,3.5060865943062973,1.6306199873554494,0.25346990072623393
