D=0.0 mm/w,D=0.25 mm/w,D=0.5 mm/w,D=0.75 mm/w,D=1.0 mm/w
71.92350211057983,59.673285158086586,37.74037420247568,27.502071676803897,22.874063212893297
71.54562520660949,59.020253823580006,37.09946610931458,27.03780067461526,22.509912145762005
71.16127611615379,58.36178589806056,36.46772252539501,26.583741369356392,22.154735514016636
70.77040702017848,57.69825570229325,35.84533915132024,26.139795532205515,21.808386447953968
70.37297543932998,57.03005115694235,35.23249089104491,25.705857353242905,21.47071624583091
69.96894460361541,56.35757279613463,34.629332264266694,25.28181412903892,21.141574749194746
69.5582838255694,55.68123271066096,34.03599788397888,24.86754692307413,20.82081069450661
69.14096887532794,55.00145342681941,33.45260299232417,24.462931198133397,20.508272041819296
68.71698235589642,54.31866672750037,32.87924404790497,24.06783742008696,20.203806281307774
68.2863140767694,53.63331242264811,32.315999357788584,23.682131632717613,19.907260718478163
67.84896142393602,52.94583707669486,31.76292974759,23.305676003474257,19.618482738899605
67.40492972418848,52.25669270094878,31.22007926321372,22.938329340229167,19.337320053314265
66.95423260154448,51.56633541921983,30.68747589808154,22.57994757929031,19.06362092398496
66.49689232349897,50.875224115183954,30.16513233995808,22.230384245071797,18.797234373138142
66.03294013473868,50.18381907011439,29.6530467318037,21.889490881956448,18.53801037435342
65.5624165758861,49.49258059964609,29.15120344142752,21.557117458995936,18.285800027739825
65.08537178479021,48.80196769818752,28.65957383507521,21.23311274818699,18.040455719724605
64.60186577785063,48.112436699452296,28.17811705046166,20.91732467713881,17.801831268262905
64.11196870885209,47.42443996135572,27.7067807651406,20.609600657007828,17.569782054256823
63.61576110279808,46.7384245832106,27.245501956487967,20.309787886623127,17.34416513995057
63.11333406226859,46.05483116276919,26.79420764995739,20.0177336337608,17.12483937504515
62.60478944388656,45.37409260019819,26.35281565264162,19.733285494548607,16.91166549125149
62.09024000256305,44.69663295555016,25.92123526953896,19.45629163199617,16.704506185975657
61.56980950130243,44.02286636571443,25.499368000275723,19.186600994650668,16.503226195803904
61.04363278448553,43.35319602620258,25.087108214372577,18.924063516375178,16.307692360429208
60.511855812711545,42.68801324245711,24.684343803461587,18.66853029823755,16.117773677634478
59.97463565746735,42.02769655467661,24.290956809161123,18.419853773482803,15.933341349921575
59.43214045410494,41.37261093943627,23.906824025595903,18.1778878565424,15.754268823349065
58.88454931184312,40.72310709065848,23.531817575808898,17.942488077010285,15.58043181911602
58.332052179766,40.07952078176451,23.16580546155031,17.713511699489022,15.411708358403834
57.77484966806704,39.44217231012361,22.808652086146108,17.490817830180017,15.247978780963269
57.213152824080616,38.81136602421918,22.46021875034525,17.274267511061034,15.089125757909718
56.64718286295077,38.18738993328069,22.120364121220792,17.063723802461453,14.935034299166107
56.077170853105855,37.57051539849222,21.78894467435664,16.859051854812535,14.785591755969957
55.503357357035945,36.96099690429012,21.465815109689142,16.66011897031578,14.640687818838936
54.92599202820203,36.35907190770838,21.15082874149252,16.46679465523836,14.50021451136774
54.34533316524069,35.76496076322575,20.843837863099463,16.278950663510457,14.364066180208454
53.76164722495954,35.17886672011662,20.54469408703537,16.0964610322654,14.232139481566538
53.17520829594521,34.600975988910434,20.253248661316423,15.919202109930287,14.10433336452541
52.58629753492168,34.03145787322347,19.9693527627202,15.747052577442082,13.980549051494105
51.99520256830007,33.47046496294295,19.692857767883684,15.579893463132324,13.860690016054818
51.40221686164698,32.91813338451562,19.42361550311782,15.417608151792798,13.744661958470184
50.807639060064304,32.37458310392056,19.161478473852508,15.260082388404538,13.632372779093902
50.21177230271499,31.83991827778697,18.90630007464099,15.107204276983786,13.523732549912866
49.61492351494536,31.314227648049457,18.65793478065968,14.9588642749709,13.41865348443413
49.01740268163997,30.797584975512496,18.41623832163956,14.814955183561564,13.31704990611598
48.419522105600045,30.29004950772015,18.18106783915873,14.675372134354422,13.218838215528967
47.82159565485732,29.791666476590816,17.952282028214103,14.540012572664963,13.123936856419977
47.22393800292132,29.302467621378025,17.729741263973622,14.40877623783253,13.032266280840325
46.62686386600818,28.822471732651103,17.51330771459033,14.281565140825345,12.943748913487363
